city,ymd,bWendu,yWendu,tianqi,fengxiang,fengli,aqi,aqiInfo,aqiLevel
舟山,2020-01-14,9°,4°,阴~多云,西北风,4级,112,轻度,
舟山,2020-01-15,9°,6°,小雨,东北风,3级,45,优,
舟山,2020-01-16,9°,6°,中雨~小雨,东北风,4级,23,优,
舟山,2020-01-17,8°,3°,阴,西北风,4级,29,优,
舟山,2020-01-18,7°,4°,阴,西北风,3级,63,良,
舟山,2020-01-19,8°,4°,阴~晴,西北风,3级,65,良,
舟山,2020-01-20,12°,4°,晴,西北风,3级,76,良,
舟山,2020-01-21,13°,10°,多云~小雨,东南风,3级,106,轻度,
舟山,2020-01-22,17°,8°,小雨~阴,西南风,3级,62,良,
舟山,2020-01-23,13°,9°,阴~小雨,西北风,3级,32,优,
舟山,2020-01-24,11°,8°,小雨,东北风,4级,41,优,
舟山,2020-01-25,10°,10°,大雨~小雨,西北风,4级,25,优,
舟山,2020-01-26,11°,6°,大雨~小雨,东北风,4级,21,优,
舟山,2020-01-27,7°,4°,小雨~阴,西北风,5级,26,优,
舟山,2020-01-28,8°,4°,多云~阴,西北风,5级,56,良,
舟山,2020-01-29,9°,5°,多云~晴,西北风,5级,68,良,
舟山,2020-01-30,7°,3°,多云~晴,西北风,5级,100,良,
舟山,2020-01-31,9°,2°,晴,西北风,4级,72,良,
舟山,2020-02-01,12°,4°,晴~多云,东北风,2级,22,优,
舟山,2020-02-02,13°,8°,多云~小雨,东南风,2级,25,优,
舟山,2020-02-03,12°,6°,多云~阴,东北风,3级,48,优,
舟山,2020-02-04,11°,4°,阴~多云,东北风,3级,29,优,
舟山,2020-02-05,12°,5°,多云~阴,东北风,4级,36,优,
舟山,2020-02-06,8°,6°,小雨~中雨,东北风,4级,30,优,
舟山,2020-02-07,9°,5°,小雨~多云,东北风,4级,30,优,
舟山,2020-02-08,9°,6°,多云,西北风,4级,36,优,
舟山,2020-02-09,11°,4°,晴,西北风,3级,66,良,
舟山,2020-02-10,15°,9°,多云~小雨,东南风,3级,53,良,
舟山,2020-02-11,12°,10°,大雨~小雨,东南风,4级,34,优,
舟山,2020-02-12,15°,9°,小雨~多云,西北风,2级,28,优,
舟山,2020-02-13,16°,12°,阴~小雨,东南风,3级,30,优,
舟山,2020-02-14,16°,12°,阴~小雨,东南风,3级,19,优,
舟山,2020-02-15,16°,1°,雾~小雨,西北风,4级,14,优,
舟山,2020-02-16,5°,1°,阴~晴,西北风,6级,27,优,
舟山,2020-02-17,9°,4°,晴,西北风,5级,31,优,
舟山,2020-02-18,9°,4°,晴,西北风,3级,28,优,
舟山,2020-02-19,12°,7°,多云~阴,东南风,3级,23,优,
舟山,2020-02-20,16°,5°,晴,东南风,2级,23,优,
舟山,2020-02-21,18°,7°,晴~阴,西南风,3级,27,优,
舟山,2020-02-22,16°,7°,晴,西北风,3级,69,良,
舟山,2020-02-23,14°,10°,晴~多云,东南风,3级,66,良,
舟山,2020-02-24,19°,13°,多云,东南风,4级,50,优,
舟山,2020-02-25,28°,9°,多云~阴,西北风,2级,52,良,
舟山,2020-02-26,9°,8°,中雨~阴,东北风,4级,32,优,
舟山,2020-02-27,13°,11°,阴,东北风,3级,46,优,
舟山,2020-02-28,17°,9°,阴,西南风,3级,46,优,
舟山,2020-02-29,13°,8°,阴~中雨,西北风,2级,43,优,
舟山,2020-03-01,10°,7°,小雨~多云,西北风,4级,24,优,
舟山,2020-03-02,11°,6°,多云~阴,东北风,4级,31,优,
舟山,2020-03-03,11°,6°,阴~小雨,东北风,2级,31,优,
舟山,2020-03-04,9°,4°,阴,东北风,4级,33,优,
舟山,2020-03-05,11°,4°,阴~晴,东北风,3级,31,优,
舟山,2020-03-06,13°,9°,阴~小雨,东南风,4级,29,优,
舟山,2020-03-07,17°,9°,阴~多云,西北风,3级,45,优,
舟山,2020-03-08,15°,11°,多云~小雨,东南风,3级,26,优,
舟山,2020-03-09,17°,8°,小雨~阴,西南风,4级,27,优,
舟山,2020-03-10,12°,6°,阴~晴,西北风,4级,31,优,
舟山,2020-03-11,15°,8°,多云,东南风,2级,58,良,
舟山,2020-03-12,13°,10°,小雨,东南风,4级,44,优,
舟山,2020-03-13,13°,7°,小雨~多云,东北风,3级,26,优,
舟山,2020-03-14,13°,4°,多云~晴,西北风,3级,38,优,
舟山,2020-03-15,19°,6°,晴~多云,西南风,3级,52,良,
舟山,2020-03-16,16°,9°,阴,东北风,3级,38,优,
舟山,2020-03-17,18°,11°,阴,西南风,3级,44,优,
舟山,2020-03-18,22°,10°,多云~晴,东南风,2级,52,良,
舟山,2020-03-19,23°,6°,多云~晴,西北风,3级,52,良,
舟山,2020-03-20,17°,11°,晴,东南风,4级,42,优,
舟山,2020-03-21,21°,13°,阴~中雨,东南风,4级,49,优,
舟山,2020-03-22,20°,10°,小雨~阴,西北风,3级,60,良,
舟山,2020-03-23,18°,8°,阴,东北风,2级,28,优,
舟山,2020-03-24,18°,12°,阴,东南风,3级,38,优,
舟山,2020-03-25,20°,15°,阴~小雨,东南风,4级,34,优,
舟山,2020-03-26,24°,9°,阴~小雨,东南风,4级,37,优,
舟山,2020-03-27,12°,7°,阴~中雨,西北风,4级,29,优,
舟山,2020-03-28,8°,7°,中雨~多云,东北风,5级,31,优,
舟山,2020-03-29,11°,9°,小雨,东北风,3级,30,优,
舟山,2020-03-30,11°,9°,小雨~多云,东北风,2级,26,优,
舟山,2020-03-31,14°,10°,小雨~阴,东北风,3级,32,优,
舟山,2020-04-01,16°,8°,多云,西北风,4级,42,优,
舟山,2020-04-02,16°,9°,多云~阴,东北风,3级,49,优,
舟山,2020-04-03,16°,8°,阴,东北风,2级,44,优,
舟山,2020-04-04,17°,7°,多云~晴,西北风,3级,56,良,
舟山,2020-04-05,11°,10°,阴~小雨,东北风,4级,49,优,
舟山,2020-04-06,12°,10°,阴~多云,东北风,2级,41,优,
舟山,2020-04-07,19°,7°,晴~多云,东北风,2级,37,优,
舟山,2020-04-08,21°,6°,晴~阴,东南风,2级,54,良,
舟山,2020-04-09,20°,9°,阴~晴,东南风,3级,61,良,
舟山,2020-04-10,19°,11°,多云~阴,东南风,3级,61,良,
舟山,2020-04-11,17°,8°,中雨~小雨,东北风,4级,42,优,
舟山,2020-04-12,17°,8°,阴~多云,西北风,5级,52,良,
舟山,2020-04-13,18°,8°,晴~多云,西北风,4级,60,良,
舟山,2020-04-14,18°,12°,阴~小雨,东南风,3级,81,良,
舟山,2020-04-15,24°,13°,阴~晴,西南风,3级,88,良,
舟山,2020-04-16,22°,14°,晴~多云,东南风,5级,51,良,
舟山,2020-04-17,26°,14°,多云~阴,西南风,4级,59,良,
舟山,2020-04-18,20°,15°,阴~小雨,东北风,3级,67,良,
舟山,2020-04-19,17°,14°,中雨~阴,西北风,4级,51,良,
舟山,2020-04-20,21°,13°,多云~小雨,西北风,2级,61,良,
舟山,2020-04-21,15°,10°,阴~小雨,东北风,3级,76,良,
舟山,2020-04-22,18°,11°,阴,东南风,2级,39,优,
舟山,2020-04-23,18°,10°,阴,东北风,3级,40,优,
舟山,2020-04-24,22°,14°,多云~阴,西南风,3级,49,优,
舟山,2020-04-25,23°,14°,阴,西南风,4级,57,良,
舟山,2020-04-26,25°,14°,阴~多云,西南风,3级,72,良,
舟山,2020-04-27,20°,12°,多云,东北风,3级,62,良,
舟山,2020-04-28,20°,12°,晴,东南风,3级,36,优,
舟山,2020-04-29,21°,17°,晴~多云,东南风,4级,41,优,
舟山,2020-04-30,25°,17°,多云~阴,南风,4级,44,优,
舟山,2020-05-01,25°,19°,阴~小雨,南风,4级,47,优,
舟山,2020-05-02,24°,18°,中雨~晴,东南风,4级,36,优,
舟山,2020-05-03,33°,18°,晴,西南风,2级,75,良,
舟山,2020-05-04,32°,18°,晴~阴,东北风,3级,113,轻度,
舟山,2020-05-05,22°,18°,中雨~小雨,东南风,4级,83,良,
舟山,2020-05-06,22°,15°,阴~多云,北风,3级,33,优,
舟山,2020-05-07,23°,19°,晴~阴,东南风,3级,37,优,
舟山,2020-05-08,21°,21°,小雨,东南风,5级,35,优,
舟山,2020-05-09,25°,16°,阴~小雨,西北风,3级,39,优,
舟山,2020-05-10,21°,16°,阴~晴,东北风,2级,44,优,
舟山,2020-05-11,24°,16°,晴~多云,东南风,2级,53,良,
舟山,2020-05-12,28°,14°,多云~阴,西北风,2级,58,良,
舟山,2020-05-13,26°,15°,阴~多云,东南风,3级,74,良,
舟山,2020-05-14,22°,21°,阴~小雨,东南风,5级,67,良,
舟山,2020-05-15,28°,21°,小雨~雷阵雨,南风,3级,56,良,
舟山,2020-05-16,29°,20°,小雨~阴,东南风,2级,45,优,
舟山,2020-05-17,27°,19°,小雨,南风,2级,42,优,
舟山,2020-05-18,29°,16°,阴~晴,西北风,3级,58,良,
舟山,2020-05-19,28°,15°,多云,西南风,2级,98,良,
舟山,2020-05-20,26°,18°,阴,东南风,3级,91,良,
舟山,2020-05-21,21°,17°,小雨,东南风,4级,51,良,
舟山,2020-05-22,24°,17°,小雨~阴,东南风,3级,40,优,
舟山,2020-05-23,24°,19°,阴~多云,东南风,2级,39,优,
舟山,2020-05-24,28°,20°,阴,东南风,3级,39,优,
舟山,2020-05-25,27°,19°,阴~小雨,东南风,2级,38,优,
舟山,2020-05-26,20°,16°,中雨~多云,东北风,3级,37,优,
舟山,2020-05-27,26°,19°,多云~阴,东北风,2级,50,优,
舟山,2020-05-28,26°,20°,阴,南风,3级,67,良,
舟山,2020-05-29,23°,18°,阴~大雨,东南风,3级,55,良,
舟山,2020-05-30,20°,20°,中雨~阴,东南风,5级,44,优,
舟山,2020-05-31,27°,20°,阴,西北风,3级,53,良,
舟山,2020-06-01,28°,19°,阴,南风,3级,67,良,
舟山,2020-06-02,27°,22°,阴~小雨,南风,3级,48,优,
舟山,2020-06-03,26°,22°,小雨,南风,2级,30,优,
舟山,2020-06-04,26°,22°,阴~小雨,西南风,2级,26,优,
舟山,2020-06-05,26°,22°,中雨~大雨,东南风,3级,26,优,
舟山,2020-06-06,22°,20°,小雨~阴,东北风,3级,33,优,
舟山,2020-06-07,27°,21°,阴,东风,3级,36,优,
舟山,2020-06-08,28°,22°,阴,东风,3级,45,优,
舟山,2020-06-09,28°,23°,小雨~阴,东南风,3级,24,优,
舟山,2020-06-10,28°,23°,阴~小雨,南风,3级,36,优,
舟山,2020-06-11,32°,24°,阴,东南风,2级,36,优,
舟山,2020-06-12,32°,25°,多云~阴,南风,4级,37,优,
舟山,2020-06-13,31°,25°,阴~多云,南风,4级,28,优,
舟山,2020-06-14,35°,25°,阴,南风,3级,44,优,
舟山,2020-06-15,32°,23°,阴~小雨,东南风,2级,39,优,
舟山,2020-06-16,27°,24°,阴,东南风,3级,27,优,
舟山,2020-06-17,34°,26°,阴,东南风,3级,30,优,
舟山,2020-06-18,36°,21°,多云~中雨,西南风,3级,45,优,
舟山,2020-06-19,22°,19°,大雨~中雨,西北风,3级,27,优,
舟山,2020-06-20,21°,20°,大雨~中雨,东风,3级,32,优,
舟山,2020-06-21,21°,21°,大雨~中雨,东风,3级,25,优,
舟山,2020-06-22,25°,22°,中雨~阴,东南风,3级,32,优,
舟山,2020-06-23,26°,24°,阴~小雨,东南风,3级,28,优,
舟山,2020-06-24,31°,23°,阴~小雨,东南风,2级,48,优,
舟山,2020-06-25,26°,23°,小雨,北风,2级,31,优,
舟山,2020-06-26,33°,25°,多云~阴,东南风,2级,39,优,
舟山,2020-06-27,28°,24°,小雨~阴,西南风,2级,19,优,
舟山,2020-06-28,31°,25°,阴,东南风,3级,26,优,
舟山,2020-06-29,29°,22°,小雨~大雨,西南风,4级,31,优,
舟山,2020-06-30,29°,22°,阴~多云,东北风,2级,30,优,
舟山,2020-07-01,28°,23°,多云~阴,东南风,3级,35,优,
舟山,2020-07-02,26°,23°,阴~中雨,东南风,3级,25,优,
舟山,2020-07-03,29°,24°,阴~小雨,西南风,3级,21,优,
舟山,2020-07-04,25°,22°,小雨,东北风,2级,28,优,
舟山,2020-07-05,26°,25°,大雨~小雨,东南风,3级,33,优,
舟山,2020-07-06,27°,24°,小雨~阴,南风,3级,34,优,
舟山,2020-07-07,29°,24°,阴~中雨,西南风,3级,29,优,
舟山,2020-07-08,28°,24°,小雨,南风,2级,36,优,
舟山,2020-07-09,29°,24°,小雨,南风,3级,33,优,
舟山,2020-07-10,28°,25°,中雨~小雨,东北风,2级,35,优,
舟山,2020-07-11,32°,25°,阴~多云,东南风,2级,39,优,
舟山,2020-07-12,33°,25°,阴,南风,4级,36,优,
舟山,2020-07-13,35°,24°,阴~小雨,西南风,3级,45,优,
舟山,2020-07-14,26°,22°,阴~暴雨,东北风,2级,31,优,
舟山,2020-07-15,23°,21°,阴~小雨,东风,3级,26,优,
舟山,2020-07-16,23°,22°,小雨~阴,东风,3级,25,优,
舟山,2020-07-17,25°,25°,阴,东南风,3级,20,优,
舟山,2020-07-18,32°,26°,阴,南风,3级,34,优,
舟山,2020-07-19,32°,25°,阴,南风,4级,32,优,
舟山,2020-07-20,31°,26°,阴,东北风,2级,40,优,
舟山,2020-07-21,32°,25°,阴,南风,3级,32,优,
舟山,2020-07-22,32°,26°,多云~阴,南风,4级,21,优,
舟山,2020-07-23,34°,25°,阴,西南风,3级,33,优,
舟山,2020-07-24,25°,23°,中雨~小雨,西北风,3级,38,优,
舟山,2020-07-25,28°,22°,多云~中雨,南风,2级,37,优,
舟山,2020-07-26,28°,24°,阴,东南风,2级,29,优,
舟山,2020-07-27,29°,26°,阴,南风,3级,29,优,
舟山,2020-07-28,32°,25°,阴~多云,南风,4级,21,优,
舟山,2020-07-29,31°,27°,阴,东南风,4级,17,优,
舟山,2020-07-30,31°,25°,多云~阴,东南风,4级,16,优,
舟山,2020-07-31,31°,26°,阴,东南风,4级,22,优,
舟山,2020-08-01,31°,26°,多云,南风,4级,23,优,
舟山,2020-08-02,31°,26°,多云,南风,4级,22,优,
舟山,2020-08-03,32°,26°,阴~小雨,东南风,4级,20,优,
舟山,2020-08-04,28°,26°,小雨,东南风,6级,21,优,
舟山,2020-08-05,28°,26°,小雨~阴,南风,6级,18,优,
舟山,2020-08-06,32°,26°,阴,南风,4级,28,优,
舟山,2020-08-07,31°,27°,阴,南风,4级,37,优,
舟山,2020-08-08,31°,26°,阴,南风,4级,32,优,
舟山,2020-08-09,31°,26°,多云,南风,5级,21,优,
舟山,2020-08-10,33°,26°,多云,南风,4级,32,优,
舟山,2020-08-11,32°,27°,阴~多云,南风,5级,29,优,
舟山,2020-08-12,31°,26°,多云~晴,南风,5级,21,优,
舟山,2020-08-13,33°,26°,阴~晴,南风,5级,27,优,
舟山,2020-08-14,35°,26°,多云~晴,南风,4级,27,优,
舟山,2020-08-15,32°,26°,晴,南风,5级,17,优,
舟山,2020-08-16,33°,26°,晴,南风,4级,22,优,
舟山,2020-08-17,32°,25°,晴,东南风,4级,40,优,
舟山,2020-08-18,32°,26°,阴~晴,东南风,4级,34,优,
舟山,2020-08-19,33°,25°,阴~晴,东南风,4级,31,优,
舟山,2020-08-20,32°,25°,晴,东南风,4级,24,优,
舟山,2020-08-21,32°,26°,阴~晴,东南风,3级,33,优,
舟山,2020-08-22,33°,26°,阴~晴,东南风,3级,31,优,
舟山,2020-08-23,34°,25°,晴~多云,东北风,3级,25,优,
舟山,2020-08-24,34°,26°,晴~多云,东北风,3级,15,优,
舟山,2020-08-25,32°,27°,阴~小雨,西北风,4级,18,优,
舟山,2020-08-26,36°,26°,阴~小雨,西北风,4级,49,优,
舟山,2020-08-27,33°,26°,阴~小雨,北风,2级,33,优,
舟山,2020-08-28,31°,26°,小雨,东南风,3级,18,优,
舟山,2020-08-29,32°,25°,阴~多云,南风,2级,22,优,
舟山,2020-08-30,34°,25°,多云~晴,东南风,3级,18,优,
舟山,2020-08-31,34°,25°,晴~阴,东北风,3级,19,优,
舟山,2020-09-01,32°,25°,阴~小雨,东北风,5级,26,优,
舟山,2020-09-02,31°,24°,中雨~多云,西北风,5级,25,优,
舟山,2020-09-03,32°,22°,晴,西北风,4级,54,良,
舟山,2020-09-04,32°,21°,多云,东南风,3级,58,良,
舟山,2020-09-05,31°,21°,晴,东北风,3级,34,优,
舟山,2020-09-06,28°,24°,阴~晴,北风,5级,41,优,
舟山,2020-09-07,34°,24°,晴,西北风,4级,74,良,
舟山,2020-09-08,30°,23°,晴~多云,南风,4级,45,优,
舟山,2020-09-09,31°,22°,阴~多云,东南风,2级,35,优,
舟山,2020-09-10,31°,23°,阴~小雨,东南风,3级,32,优,
舟山,2020-09-11,26°,22°,暴雨~多云,东北风,4级,26,优,
舟山,2020-09-12,29°,21°,阴~多云,西北风,3级,33,优,
舟山,2020-09-13,29°,22°,阴,东北风,2级,29,优,
舟山,2020-09-14,25°,21°,中雨~阴,东北风,2级,24,优,
舟山,2020-09-15,26°,23°,阴~小雨,东南风,3级,24,优,
舟山,2020-09-16,26°,22°,小雨,西南风,2级,21,优,
舟山,2020-09-17,29°,19°,阴~小雨,东北风,3级,27,优,
舟山,2020-09-18,20°,17°,大雨~中雨,东北风,4级,28,优,
舟山,2020-09-19,20°,19°,暴雨~阴,东北风,3级,27,优,
舟山,2020-09-20,25°,20°,小雨~阴,东北风,3级,26,优,
舟山,2020-09-21,26°,19°,阴,东北风,3级,29,优,
舟山,2020-09-22,26°,19°,阴,东北风,3级,30,优,
舟山,2020-09-23,22°,20°,中雨~阴,东北风,3级,22,优,
舟山,2020-09-24,25°,18°,阴~多云,西北风,4级,26,优,
舟山,2020-09-25,26°,20°,阴,北风,4级,28,优,
舟山,2020-09-26,25°,19°,阴,东北风,3级,26,优,
舟山,2020-09-27,26°,20°,阴,东北风,3级,31,优,
舟山,2020-09-28,27°,18°,多云,东北风,3级,26,优,
舟山,2020-09-29,26°,19°,多云,东北风,3级,28,优,
舟山,2020-09-30,25°,19°,阴~多云,北风,3级,28,优,
舟山,2020-10-01,27°,18°,晴,东北风,3级,33,优,
舟山,2020-10-02,27°,20°,多云,东南风,3级,33,优,
舟山,2020-10-03,29°,22°,阴~多云,东南风,3级,23,优,
舟山,2020-10-04,24°,20°,小雨~阴,西北风,4级,28,优,
舟山,2020-10-05,22°,18°,阴,东北风,5级,30,优,
舟山,2020-10-06,23°,18°,阴,东北风,4级,26,优,
舟山,2020-10-07,22°,19°,阴~多云,东北风,4级,28,优,
舟山,2020-10-08,24°,19°,多云,东北风,5级,35,优,
舟山,2020-10-09,24°,18°,阴~多云,东北风,4级,30,优,
舟山,2020-10-10,24°,16°,多云~晴,东北风,3级,30,优,
舟山,2020-10-11,25°,16°,晴,东北风,2级,31,优,
舟山,2020-10-12,24°,17°,阴~晴,东北风,3级,29,优,
舟山,2020-10-13,23°,16°,多云~晴,东北风,4级,32,优,
舟山,2020-10-14,24°,18°,晴,东北风,4级,30,优,
舟山,2020-10-15,25°,17°,阴~小雨,东北风,4级,37,优,
舟山,2020-10-16,18°,17°,阴~小雨,东北风,4级,27,优,
舟山,2020-10-17,22°,16°,多云~阴,东北风,4级,29,优,
舟山,2020-10-18,22°,17°,多云~小雨,东北风,4级,29,优,
舟山,2020-10-19,21°,17°,阴~多云,东北风,4级,28,优,
舟山,2020-10-20,22°,17°,多云,东北风,3级,36,优,
舟山,2020-10-21,21°,15°,小雨,北风,4级,38,优,
舟山,2020-10-22,19°,14°,小雨~多云,北风,4级,50,优,
舟山,2020-10-23,20°,12°,多云,北风,5级,59,良,
舟山,2020-10-24,19°,12°,阴,北风,4级,33,优,
舟山,2020-10-25,21°,17°,多云~晴,东南风,2级,30,优,
舟山,2020-10-26,23°,14°,阴~晴,东南风,3级,28,优,
舟山,2020-10-27,23°,16°,阴,东风,3级,30,优,
舟山,2020-10-28,23°,16°,多云,东北风,3级,35,优,
舟山,2020-10-29,20°,14°,多云~晴,东北风,3级,34,优,
舟山,2020-10-30,21°,12°,多云~晴,东北风,4级,30,优,
舟山,2020-10-31,23°,14°,晴,东北风,2级,36,优,
舟山,2020-11-01,24°,17°,阴~小雨,西北风,2级,40,优,
舟山,2020-11-02,19°,16°,小雨~晴,北风,4级,42,优,
舟山,2020-11-03,19°,13°,多云,北风,5级,57,良,
舟山,2020-11-04,19°,13°,阴,东北风,4级,29,优,
舟山,2020-11-05,22°,16°,阴~多云,东南风,3级,25,优,
舟山,2020-11-06,25°,15°,晴~多云,西北风,2级,32,优,
舟山,2020-11-07,22°,16°,多云,西北风,3级,73,良,
舟山,2020-11-08,21°,14°,多云,北风,4级,57,良,
舟山,2020-11-09,18°,12°,阴~多云,东北风,4级,45,优,
舟山,2020-11-10,20°,11°,晴,东北风,3级,32,优,
舟山,2020-11-11,19°,12°,多云~晴,东北风,3级,27,优,
舟山,2020-11-12,23°,13°,多云~晴,东北风,3级,27,优,
舟山,2020-11-13,20°,14°,多云,东北风,4级,27,优,
舟山,2020-11-14,22°,16°,多云,东北风,3级,31,优,
舟山,2020-11-15,23°,15°,多云~晴,东北风,3级,35,优,
舟山,2020-11-16,24°,16°,多云~小雨,东北风,3级,27,优,
舟山,2020-11-17,23°,18°,晴~多云,东南风,4级,18,优,
舟山,2020-11-18,24°,20°,小雨~晴,东南风,5级,21,优,
舟山,2020-11-19,28°,16°,多云~小雨,西南风,4级,44,优,
舟山,2020-11-20,17°,13°,小雨~阴,东北风,4级,34,优,
舟山,2020-11-21,18°,16°,阴,东风,3级,24,优,
舟山,2020-11-22,15°,13°,小雨~阴,西北风,5级,20,优,
舟山,2020-11-23,14°,12°,阴~小雨,东北风,4级,23,优,
舟山,2020-11-24,14°,13°,小雨,东北风,3级,17,优,
舟山,2020-11-25,15°,13°,小雨,西北风,1级,21,优,
舟山,2020-11-26,14°,12°,阴~小雨,西北风,4级,24,优,
舟山,2020-11-27,13°,10°,小雨,西北风,5级,17,优,
舟山,2020-11-28,12°,9°,阴~小雨,北风,5级,25,优,
舟山,2020-11-29,12°,9°,阴~多云,北风,4级,21,优,
舟山,2020-11-30,14°,10°,阴,东北风,4级,41,优,
舟山,2020-12-01,15°,10°,阴~多云,东北风,4级,24,优,
舟山,2020-12-02,16°,9°,阴~小雨,东北风,4级,22,优,
舟山,2020-12-03,11°,8°,阴,西北风,5级,37,优,
舟山,2020-12-04,10°,9°,多云~阴,西北风,5级,28,优,
舟山,2020-12-05,13°,9°,阴~多云,东北风,4级,23,优,
舟山,2020-12-06,14°,11°,阴,东北风,3级,23,优,
舟山,2020-12-07,15°,10°,阴~多云,东北风,4级,30,优,
舟山,2020-12-08,12°,10°,阴~多云,东北风,4级,39,优,
舟山,2020-12-09,15°,10°,阴~多云,东北风,3级,24,优,
舟山,2020-12-10,15°,10°,多云~阴,东北风,2级,46,优,
舟山,2020-12-11,12°,8°,小雨~阴,西北风,3级,59,良,
舟山,2020-12-12,12°,9°,阴~晴,西北风,4级,89,良,
舟山,2020-12-13,15°,5°,阴~小雨,西北风,4级,91,良,
舟山,2020-12-14,6°,2°,小雨~阴,北风,5级,20,优,
舟山,2020-12-15,8°,4°,阴,西北风,5级,21,优,
舟山,2020-12-16,8°,4°,阴,北风,4级,43,优,
舟山,2020-12-17,9°,6°,阴~小雨,东北风,4级,29,优,
舟山,2020-12-18,8°,5°,小雨,东北风,4级,28,优,
舟山,2020-12-19,8°,4°,阴~多云,北风,5级,40,优,
舟山,2020-12-20,10°,3°,多云~晴,北风,4级,23,优,
舟山,2020-12-21,10°,2°,多云~晴,北风,3级,37,优,
舟山,2020-12-22,13°,5°,晴~多云,东北风,2级,44,优,
舟山,2020-12-23,11°,7°,小雨,东风,3级,39,优,
舟山,2020-12-24,11°,5°,阴~晴,西北风,4级,72,良,
舟山,2020-12-25,12°,6°,晴~多云,东北风,3级,51,良,
舟山,2020-12-26,15°,9°,阴~小雨,东南风,3级,39,优,
舟山,2020-12-27,15°,6°,阴~晴,西北风,3级,57,良,
舟山,2020-12-28,16°,12°,多云,东北风,2级,48,优,
舟山,2020-12-29,19°,-1°,多云~小雨,西北风,4级,29,优,
舟山,2020-12-30,0°,-3°,晴,西北风,7级,36,优,
舟山,2020-12-31,2°,-4°,阴~晴,西北风,5级,51,良,
台州,2020-01-01,11°,6°,晴~多云,东北风,2级,47,优,
台州,2020-01-02,15°,8°,多云,西北风,1级,67,良,
台州,2020-01-03,18°,12°,阴,东北风,1级,79,良,
台州,2020-01-04,14°,12°,阴,东北风,2级,64,良,
台州,2020-01-05,14°,13°,小雨,东北风,2级,42,优,
台州,2020-01-06,20°,17°,阴,西南风,2级,54,良,
台州,2020-01-07,22°,8°,阴~晴,西南风,3级,44,优,
台州,2020-01-08,13°,4°,晴,西北风,3级,44,优,
台州,2020-01-09,13°,8°,多云~阴,东北风,2级,70,良,
台州,2020-01-10,12°,10°,阴~小雨,西北风,2级,64,良,
台州,2020-01-11,11°,7°,小雨,西北风,2级,21,优,
台州,2020-01-12,11°,4°,多云,东北风,3级,37,优,
台州,2020-01-13,10°,6°,阴,东北风,2级,105,轻度,
台州,2020-01-14,12°,4°,多云,东北风,3级,108,轻度,
台州,2020-01-15,10°,8°,小雨,西北风,2级,127,轻度,
台州,2020-01-16,10°,8°,中雨~小雨,西北风,2级,23,优,
台州,2020-01-17,10°,4°,阴~多云,东北风,3级,22,优,
台州,2020-01-18,7°,5°,多云~阴,东北风,2级,39,优,
台州,2020-01-19,12°,3°,阴~晴,东北风,2级,62,良,
台州,2020-01-20,13°,4°,晴,东北风,2级,80,良,
台州,2020-01-21,14°,8°,多云~阴,东南风,2级,122,轻度,
台州,2020-01-22,22°,12°,阴,西南风,2级,87,良,
台州,2020-01-23,15°,11°,小雨,东北风,2级,76,良,
台州,2020-01-24,11°,10°,阴~小雨,东北风,3级,24,优,
台州,2020-01-25,11°,9°,小雨,西北风,3级,32,优,
台州,2020-01-26,10°,8°,中雨~小雨,西北风,3级,17,优,
台州,2020-01-27,12°,5°,阴~晴,西北风,3级,21,优,
台州,2020-01-28,12°,4°,阴~多云,西北风,3级,27,优,
台州,2020-01-29,11°,3°,晴,西北风,3级,40,优,
台州,2020-01-30,12°,2°,多云~晴,西北风,3级,64,良,
台州,2020-01-31,11°,1°,晴,西北风,2级,91,良,
台州,2020-02-01,12°,4°,晴,东北风,2级,60,良,
台州,2020-02-02,15°,8°,多云~小雨,西南风,1级,37,优,
台州,2020-02-03,12°,8°,阴~小雨,东北风,2级,41,优,
台州,2020-02-04,9°,4°,小雨~多云,西北风,2级,60,良,
台州,2020-02-05,13°,7°,晴~阴,东北风,3级,49,优,
台州,2020-02-06,10°,6°,中雨~小雨,东北风,3级,32,优,
台州,2020-02-07,11°,4°,阴~多云,西北风,2级,23,优,
台州,2020-02-08,10°,4°,阴~多云,东北风,3级,36,优,
台州,2020-02-09,12°,5°,晴,东北风,2级,58,良,
台州,2020-02-10,14°,9°,多云~小雨,西南风,2级,71,良,
台州,2020-02-11,14°,11°,小雨,西南风,1级,63,良,
台州,2020-02-12,19°,11°,小雨~阴,东南风,2级,51,良,
台州,2020-02-13,15°,12°,小雨,东北风,1级,31,优,
台州,2020-02-14,18°,12°,阴~小雨,东南风,1级,20,优,
台州,2020-02-15,15°,3°,小雨,东北风,2级,17,优,
台州,2020-02-16,6°,0°,阴~晴,西北风,4级,19,优,
台州,2020-02-17,12°,1°,晴,西北风,3级,29,优,
台州,2020-02-18,10°,2°,晴,东北风,2级,35,优,
台州,2020-02-19,13°,6°,晴~多云,东南风,2级,38,优,
台州,2020-02-20,16°,6°,晴,东北风,2级,29,优,
台州,2020-02-21,21°,10°,晴~多云,西南风,2级,26,优,
台州,2020-02-22,18°,8°,多云~晴,东北风,2级,63,良,
台州,2020-02-23,15°,8°,多云~晴,东南风,2级,104,轻度,
台州,2020-02-24,22°,14°,阴~多云,西南风,2级,72,良,
台州,2020-02-25,28°,14°,晴~多云,西南风,2级,53,良,
